,NaS
2011-03-13,3.5474840958526923
2011-03-14,3.0592589082712633
2011-03-15,3.352689255569314
2011-03-16,2.802708018147305
2011-03-17,4.2817099454443435
2011-03-18,3.550085121530598
2011-03-19,3.3822887135603503
2011-03-20,3.329196465511638
2011-03-21,3.1561847919404955
2011-03-22,2.6896724441946285
2011-03-23,3.0626547810383506
2011-03-24,4.084227550860816
2011-03-25,3.1736544453086184
2011-03-26,3.986967914282444
2011-03-27,3.1701426287779
2011-03-28,3.403272191091354
2011-03-29,2.702844530171725
2011-03-30,2.83678196406739
2011-03-31,3.500568505730373
2011-04-01,3.9655385245209036
2011-04-02,3.692395781314816
2011-04-03,2.750473686180401
2011-04-04,3.014866121804832
2011-04-05,3.1550314737390552
2011-04-06,4.200601065609206
2011-04-07,4.082892690989826
2011-04-08,2.7882252322927634
2011-04-09,3.674881345158272
2011-04-10,2.834603174560551
2011-04-11,4.303027832022733
2011-04-12,4.057907573891431
2011-04-13,2.8175449527424576
2011-04-14,4.110786891115273
2011-04-15,2.8223888170778832
2011-04-16,3.748903747450831
2011-04-17,3.34573757725652
2011-04-18,3.012751185097634
2011-04-19,3.010114371610463
2011-04-20,3.2460528005891174
2011-04-21,4.058584983483269
2011-04-22,3.279027785975916
2011-04-23,3.232178830749823
2011-04-24,2.8449923632960132
2011-04-25,3.9066649348944513
2011-04-26,3.507141993401471
2011-04-27,3.5643991895104437
2011-04-28,3.084417322074841
2011-04-29,3.280162575086316
2011-04-30,3.2589167070127094
2011-05-01,2.9561384094543945
2011-05-02,3.412563275518718
2011-05-03,3.194169789824205
2011-05-04,3.2151867687211992
2011-05-05,4.182646373213376
2011-05-06,3.0247991665688003
2011-05-07,3.4658358528844793
2011-05-08,3.987169017116866
2011-05-09,3.1383391444055144
2011-05-10,2.933523044283829
2011-05-11,3.911583514174601
2011-05-12,3.840028277555278
2011-05-13,3.0824276797347223
2011-05-14,2.965193743117061
2011-05-15,2.756203569117031
2011-05-16,3.549905987599499
2011-05-17,3.102104809566913
2011-05-18,2.761036806128406
2011-05-19,2.9385773325280238
2011-05-20,2.237431224938897
2011-05-21,2.8658572951201986
2011-05-22,3.175211298295905
2011-05-23,2.6159461134222326
2011-05-24,2.77849725853941
2011-05-25,2.568493786051707
2011-05-26,2.4122519631339063
2011-05-27,3.780911989738697
2011-05-28,3.084354530812929
2011-05-29,2.447506191359676
2011-05-30,2.4141180679762244
2011-05-31,4.1172154573376245
2011-06-01,3.2421778302003887
2011-06-02,3.562956909473611
2011-06-03,2.8977469198003702
2011-06-04,3.2716362753784676
2011-06-05,1.5893830131162314
2011-06-06,3.4139771001142325
2011-06-07,3.085850342688794
2011-06-08,2.51109651481368
2011-06-09,3.473418663814463
2011-06-10,3.159971507977079
2011-06-11,2.4293092400110803
2011-06-12,2.652724028407644
2011-06-13,2.6211168585375675
2011-06-14,3.5779130108683788
2011-06-15,2.503251346631667
2011-06-16,1.8367646366074983
2011-06-17,2.729551837683546
2011-06-18,2.654258751861386
2011-06-19,3.29964396245408
2011-06-20,2.9755137770068107
2011-06-21,2.479053967970501
2011-06-22,2.7026231431211474
2011-06-23,1.9464099203262268
2011-06-24,2.4435514505375
2011-06-25,2.3444876640382075
2011-06-26,2.9486646532607
2011-06-27,1.775971996142173
2011-06-28,2.599400629225981
2011-06-29,3.052067435675161
2011-06-30,2.10468631706387
2011-07-01,2.586016643491552
2011-07-02,3.050987124901214
2011-07-03,3.29277342085292
2011-07-04,2.7352953812078677
2011-07-05,3.4520382674733034
2011-07-06,2.2449330623561985
2011-07-07,2.416933128829279
2011-07-08,2.3335208841393436
2011-07-09,2.9951467609521423
2011-07-10,1.8968154119560925
2011-07-11,2.259003180223698
2011-07-12,1.6471113668435124
2011-07-13,2.1623755283374253
2011-07-14,2.8513060095048557
2011-07-15,2.06895428194001
2011-07-16,3.1865821274793014
2011-07-17,2.9291334153375974
2011-07-18,2.011736932604135
2011-07-19,1.0364941493794537
2011-07-20,1.7699908270072333
2011-07-21,2.1353911204056275
2011-07-22,2.6511790900833563
2011-07-23,2.384325628843366
2011-07-24,1.6073206781848839
2011-07-25,2.1860152653196745
2011-07-26,1.217391134411865
2011-07-27,1.4909273284311655
2011-07-28,1.381474677626128
2011-07-29,2.4775470743145283
2011-07-30,1.9475101017853975
2011-07-31,2.169415527541117
2011-08-01,2.540078412909261
2011-08-02,1.7694888935750201
2011-08-03,1.6171190950581211
2011-08-04,1.7020324080728269
2011-08-05,2.3717242091800728
2011-08-06,2.0288973898844844
2011-08-07,1.907045809153087
2011-08-08,2.1602900218460084
2011-08-09,2.112521941408873
2011-08-10,1.661867064451319
2011-08-11,1.9250965399674451
2011-08-12,2.1260616276287694
2011-08-13,1.9023503575801954
2011-08-14,1.2677370923131766
2011-08-15,1.2150264937686333
2011-08-16,1.8491410930207235
2011-08-17,1.7583203225308424
2011-08-18,1.6247688404212202
2011-08-19,1.0777461409024487
2011-08-20,2.4913834521631264
2011-08-21,1.9189857500264236
2011-08-22,1.7435588535649775
2011-08-23,1.8944207610013728
2011-08-24,1.1981022252051727
2011-08-25,1.2131970317651475
2011-08-26,1.1269722065908299
2011-08-27,1.3788738254816444
2011-08-28,1.725553129019263
2011-08-29,1.3674031710029393
2011-08-30,1.517983709503829
2011-08-31,1.4352919514919704
2011-09-01,2.0494625296296984
2011-09-02,1.707715660989692
2011-09-03,1.5481669379091418
2011-09-04,1.163954115799262
2011-09-05,0.6981624098168271
2011-09-06,1.3344503489872575
2011-09-07,1.8014038265419714
2011-09-08,1.9750745499030158
2011-09-09,1.2182537693739426
2011-09-10,1.557185005655166
2011-09-11,2.1006958489126326
2011-09-12,1.7348523361380837
2011-09-13,1.8108422684828431
2011-09-14,0.7873539339994378
2011-09-15,1.5714113735720807
2011-09-16,1.2583587460677426
2011-09-17,1.793403687437397
2011-09-18,1.7082275407037273
2011-09-19,0.9113248116822563
2011-09-20,1.2923101802555674
2011-09-21,1.3123951320806508
2011-09-22,1.288484378346673
2011-09-23,1.3778455961082952
2011-09-24,1.072826309273403
2011-09-25,1.9082763911702165
2011-09-26,0.6947948432528903
2011-09-27,0.5685346825493405
2011-09-28,2.3649429339979133
2011-09-29,1.1913682764007378
2011-09-30,1.4069089205221375
2011-10-01,2.663582989033751
2011-10-02,1.3130028501240902
2011-10-03,1.5110455501325042
2011-10-04,1.3072674819243786
2011-10-05,1.8910619875885397
2011-10-06,1.581110118244177
2011-10-07,2.3674363168880506
2011-10-08,1.964071743678832
2011-10-09,1.7601221002863983
2011-10-10,1.7325185043519398
2011-10-11,1.9616841967297631
2011-10-12,1.203535438549496
2011-10-13,0.8095008275720549
2011-10-14,1.4286365480813998
2011-10-15,2.1638189822265708
2011-10-16,1.5589671163057393
2011-10-17,1.083301873334987
2011-10-18,1.4686929574215917
2011-10-19,1.3939808245301328
2011-10-20,2.235257191191561
2011-10-21,1.4306640105957444
2011-10-22,1.2927693094948218
2011-10-23,0.13614177877796285
2011-10-24,1.154027490430248
2011-10-25,2.5119666453879086
2011-10-26,1.9675536018185704
2011-10-27,1.2608394613106235
2011-10-28,1.2864025218535822
2011-10-29,1.9455816996099489
2011-10-30,2.2627988376992016
2011-10-31,1.7355249575107135
2011-11-01,2.1003171040952604
2011-11-02,1.7078603729055848
2011-11-03,2.021852354707377
2011-11-04,1.5924419563852088
2011-11-05,2.182151308420213
2011-11-06,1.2307944417506178
2011-11-07,0.6417506829603079
2011-11-08,2.121670161063945
2011-11-09,1.0862407567733845
2011-11-10,2.199256856937869
2011-11-11,1.162328890815989
2011-11-12,2.390854555831853
2011-11-13,1.677101057769103
2011-11-14,1.6731648251156561
2011-11-15,1.9753443043696524
2011-11-16,2.2175523478339807
2011-11-17,1.4504820291888745
2011-11-18,1.3134220234810408
2011-11-19,1.4232452277367051
2011-11-20,2.6803004129972234
2011-11-21,1.6966696504369385
2011-11-22,1.234274379150367
2011-11-23,1.160093989195965
2011-11-24,1.8793278222622485
2011-11-25,2.6430545050458534
2011-11-26,2.6297799187802586
2011-11-27,1.6761072573836224
2011-11-28,1.735428409501255
2011-11-29,2.2145283592764087
2011-11-30,1.38888146127071
2011-12-01,2.3747877939407176
2011-12-02,1.6321716422836077
2011-12-03,2.2011950555824438
2011-12-04,2.088364293089636
2011-12-05,1.856416877248647
2011-12-06,1.0757363538380127
2011-12-07,2.5671201621533295
2011-12-08,2.741684911755767
2011-12-09,2.64890957408985
2011-12-10,2.0268586536237416
2011-12-11,2.562089468348421
2011-12-12,1.8893532967777706
2011-12-13,2.4105676072262296
2011-12-14,2.5224823637947167
2011-12-15,2.676899485471617
2011-12-16,1.2991908554981024
2011-12-17,2.029661463397557
2011-12-18,2.868219666177482
2011-12-19,2.377261128570661
2011-12-20,1.9848004741547642
2011-12-21,2.6472865807519748
2011-12-22,1.4645895882374917
2011-12-23,2.408299311787663
2011-12-24,1.627086993702967
2011-12-25,2.269931629193567
2011-12-26,1.4929081343526094
2011-12-27,2.3492210328392544
2011-12-28,2.5462456965259954
2011-12-29,2.564907961869146
2011-12-30,1.909950494187135
2011-12-31,2.616338712463923
2012-01-01,3.2421758459773202
2012-01-02,3.2888288717091525
2012-01-03,2.3032618523681707
2012-01-04,3.047104645866036
2012-01-05,2.5443032390061724
2012-01-06,2.30611488993012
2012-01-07,3.074342709748167
2012-01-08,2.256972578202737
2012-01-09,3.7685113879382475
2012-01-10,3.5593758264071402
2012-01-11,2.548759055642586
2012-01-12,2.10967271210309
2012-01-13,2.95425978802165
2012-01-14,2.3824728696076445
2012-01-15,2.4117217829608335
2012-01-16,1.9971162107245986
2012-01-17,3.0574834548626653
2012-01-18,2.3156998017110757
2012-01-19,2.8466739214382044
2012-01-20,3.4921252907008924
2012-01-21,3.4476327130299302
2012-01-22,2.5276336692543526
2012-01-23,3.305580914618616
2012-01-24,2.771455840824534
2012-01-25,2.990821435067161
2012-01-26,2.7518030225075454
2012-01-27,3.9657086717434944
2012-01-28,2.400932271393869
2012-01-29,3.0475575966055346
2012-01-30,3.3433061710791345
2012-01-31,3.27546215120183
2012-02-01,3.1696442368837277
2012-02-02,4.267531343076518
2012-02-03,2.830159203629035
2012-02-04,2.7731728022095217
2012-02-05,3.2851660778342358
2012-02-06,3.5206928025361366
2012-02-07,3.063077464138477
2012-02-08,3.086867876584204
2012-02-09,3.386409207776653
2012-02-10,3.3026758341457976
2012-02-11,2.978412423496303
2012-02-12,3.386217726903362
2012-02-13,3.3043845338537636
2012-02-14,3.2296474913169426
2012-02-15,3.5870498994064173
2012-02-16,3.548172132049477
2012-02-17,3.0052807071328647
2012-02-18,3.369931715813191
2012-02-19,2.7585860759591485
2012-02-20,2.8329922677659503
2012-02-21,2.7435576972704805
2012-02-22,3.4076933082432195
2012-02-23,3.025203420927974
2012-02-24,3.720346570066769
2012-02-25,3.0324596943498516
2012-02-26,3.149224826325333
2012-02-27,3.886996900099158
2012-02-28,3.5220772045764455
2012-02-29,3.2576936111639867
2012-03-01,3.968652400664202
2012-03-02,3.95924868553626
2012-03-03,3.3121035416996003
2012-03-04,4.556961423123024
2012-03-05,4.451352917567154
2012-03-06,3.2170211803437625
2012-03-07,4.408368593227526
2012-03-08,3.2630064773195495
2012-03-09,3.5412940362995506
2012-03-10,3.746855678497701
2012-03-11,2.7968162109494603
2012-03-12,4.159539425063149
2012-03-13,3.0990153678959698
2012-03-14,3.064777243392497
2012-03-15,3.7729013057509184
2012-03-16,3.3438459970849
2012-03-17,3.3436566772789478
2012-03-18,3.130424196549932
2012-03-19,3.3690639943996925
2012-03-20,2.7846171279812877
2012-03-21,3.626342039701053
2012-03-22,4.225339873726359
2012-03-23,3.1745108914866544
2012-03-24,3.759206383259366
2012-03-25,2.8518469975090897
2012-03-26,2.747608296815101
2012-03-27,3.818523242519325
2012-03-28,3.6736054318647264
2012-03-29,3.416704451039949
2012-03-30,4.151157608273471
2012-03-31,4.073114993183736
2012-04-01,3.8850162261165138
2012-04-02,2.761002892981851
2012-04-03,3.7073301097013522
2012-04-04,3.1182402899625923
2012-04-05,3.8273815824982265
2012-04-06,3.879902583828217
2012-04-07,4.217239645198222
2012-04-08,3.730131217983894
2012-04-09,3.614522498457498
2012-04-10,4.871693728381261
2012-04-11,3.581712021024332
2012-04-12,3.324556828276764
2012-04-13,3.3390871408536222
2012-04-14,4.338389531924773
2012-04-15,3.6343943958066
2012-04-16,3.343663150954037
2012-04-17,4.797208456294392
2012-04-18,4.045170384452559
2012-04-19,3.223094754008225
2012-04-20,3.4117129255842493
2012-04-21,4.034201719157472
2012-04-22,3.7762173460336994
2012-04-23,3.1738249246645265
2012-04-24,4.10311919459036
2012-04-25,4.083447298834123
2012-04-26,3.5694856050048824
2012-04-27,3.0092851083394714
2012-04-28,3.270462699767418
2012-04-29,4.063805599428494
2012-04-30,4.028035516121824
2012-05-01,4.125090720899156
2012-05-02,3.216062490702744
2012-05-03,3.4714352722422963
2012-05-04,2.338066862036327
2012-05-05,4.028340470317995
2012-05-06,3.7763932717949187
2012-05-07,2.910248191372987
2012-05-08,3.2518695859615088
2012-05-09,3.113036090476675
2012-05-10,3.92525538607366
2012-05-11,2.6588935221203975
2012-05-12,3.1907430474458316
2012-05-13,3.3373250423529224
2012-05-14,3.025583486947436
2012-05-15,3.6714071395823544
2012-05-16,4.037853481889399
2012-05-17,3.312884336502449
2012-05-18,2.537635801044407
2012-05-19,2.4427119932101764
2012-05-20,2.8277804231305597
2012-05-21,2.882612075768196
2012-05-22,2.8785169114820928
2012-05-23,3.0668330647468314
2012-05-24,2.3419981786447543
2012-05-25,3.1111825709873
2012-05-26,2.998848161872014
2012-05-27,3.5243833285570663
2012-05-28,2.3441231123448163
2012-05-29,2.906778319425092
2012-05-30,3.9613878606575565
2012-05-31,3.8313274347837285
2012-06-01,3.0882065942462864
2012-06-02,3.432731915740564
2012-06-03,2.968580650129299
2012-06-04,3.4796386810764988
2012-06-05,3.147859084066758
2012-06-06,2.5178097281672818
2012-06-07,3.178083658473736
2012-06-08,2.9277216601663385
2012-06-09,3.2746736019978027
2012-06-10,2.493562738057372
2012-06-11,3.047461947732498
2012-06-12,3.1902582202993868
2012-06-13,3.093413576432556
2012-06-14,2.0925129871562667
2012-06-15,2.6276202915109543
2012-06-16,2.259677587154676
2012-06-17,3.724716134299137
2012-06-18,2.9834487493833484
2012-06-19,2.6319831536494345
2012-06-20,2.3108411150105557
2012-06-21,3.2792056195922576
2012-06-22,2.1686310159400675
2012-06-23,3.1094149361415986
2012-06-24,1.9396161983191949
2012-06-25,2.2013254804996634
2012-06-26,3.4853909390319453
2012-06-27,2.726216050139307
2012-06-28,1.8609934541812452
2012-06-29,3.2607787187946093
2012-06-30,2.16642053080464
2012-07-01,3.287785554938278
2012-07-02,1.0746818521349197
2012-07-03,1.6548033375329214
2012-07-04,1.9125811921558098
2012-07-05,2.713929398653671
2012-07-06,2.697895616379162
2012-07-07,2.362754655218498
2012-07-08,2.4764282473004307
2012-07-09,2.260885780146163
2012-07-10,2.409844604590877
2012-07-11,2.728006264023493
2012-07-12,2.4448960028808004
2012-07-13,1.9930512708606098
2012-07-14,1.3598768415408986
2012-07-15,1.411628016714782
2012-07-16,2.2360488186606
2012-07-17,2.1877721020511895
2012-07-18,1.9081046181517836
2012-07-19,2.9750405966584936
2012-07-20,2.1285842141740896
2012-07-21,2.2903180704034187
2012-07-22,1.8355379491286192
2012-07-23,2.003983310803878
2012-07-24,2.181708287403778
2012-07-25,2.1991893278860775
2012-07-26,2.198744016764227
2012-07-27,2.2357252994951886
2012-07-28,2.5415881767864943
2012-07-29,2.165988794241457
2012-07-30,2.6509861685678353
2012-07-31,2.0060916028973748
2012-08-01,1.9226849872643517
2012-08-02,3.2179688982038113
2012-08-03,2.747137487704523
2012-08-04,2.4525834701021325
2012-08-05,2.231571940167294
2012-08-06,1.5212629953692418
2012-08-07,2.4992152541957195
2012-08-08,0.9489908748604836
2012-08-09,2.151657414745754
2012-08-10,1.5593504244104657
2012-08-11,1.481355189642726
2012-08-12,1.7057408386208648
2012-08-13,1.571413387569138
2012-08-14,2.1160748576496413
2012-08-15,1.3289645571323159
2012-08-16,2.0209818694471746
2012-08-17,1.4042594238261017
2012-08-18,1.4739629975204052
2012-08-19,1.4354040291066188
2012-08-20,2.0703281099712534
2012-08-21,3.345864736656188
2012-08-22,2.1671056212598487
2012-08-23,1.5452405530522866
2012-08-24,1.4213404838265702
2012-08-25,1.382373210428779
2012-08-26,2.365454341575157
2012-08-27,1.732374973002977
2012-08-28,2.213857563650832
2012-08-29,1.2376494617652674
2012-08-30,2.6517021300547396
2012-08-31,1.615959609023246
2012-09-01,1.3587884663202185
2012-09-02,1.9979923676089069
2012-09-03,1.3328471193737315
2012-09-04,1.4358428374586552
2012-09-05,2.5658612647373324
2012-09-06,2.322198931388237
2012-09-07,1.0378443668565072
2012-09-08,2.47150789521991
2012-09-09,2.1155086195205426
2012-09-10,2.0363605277784433
2012-09-11,2.6639810644010637
2012-09-12,0.6535370978437871
2012-09-13,1.6563779029254666
2012-09-14,1.0245722364838448
2012-09-15,2.6736273789331504
2012-09-16,1.9035698418982285
2012-09-17,0.7780752860856678
2012-09-18,1.999460571604266
2012-09-19,1.106917784880939
2012-09-20,1.5934855281262297
2012-09-21,1.060542392487552
2012-09-22,2.48875286049489
2012-09-23,1.5198366476836789
2012-09-24,1.1773944628804764
2012-09-25,1.9369978162958197
2012-09-26,1.6862701665459607
2012-09-27,1.6765552413465532
2012-09-28,1.674972506431811
2012-09-29,1.1636188117935706
2012-09-30,1.4921546852514518
2012-10-01,2.4894377504283307
2012-10-02,0.6602807011036318
2012-10-03,1.6713565784588351
2012-10-04,1.9239058471440764
2012-10-05,2.76700416429085
2012-10-06,2.2362132575200793
2012-10-07,1.8667691370751844
2012-10-08,2.647750372903427
2012-10-09,2.3302123957018477
2012-10-10,1.2328025880700473
2012-10-11,2.180594325877813
2012-10-12,1.6600201130311865
2012-10-13,1.9859157645333945
2012-10-14,2.095633563237419
2012-10-15,1.4681480335638495
2012-10-16,2.437716434674953
2012-10-17,2.2641648858186496
2012-10-18,1.1481242516862902
2012-10-19,1.0159361809169627
2012-10-20,0.990907895732839
2012-10-21,1.146513302381784
2012-10-22,2.135595163660515
2012-10-23,0.6362134374678647
2012-10-24,1.8378423525200507
2012-10-25,1.917025762238621
2012-10-26,2.1520613867272465
2012-10-27,1.184393183658468
2012-10-28,2.8911506378155933
2012-10-29,1.6980322328765178
2012-10-30,1.5142270353065164
2012-10-31,2.4113883642357115
2012-11-01,1.6862545135941924
2012-11-02,2.7925988048331574
2012-11-03,1.943357162101105
2012-11-04,2.245363844434775
2012-11-05,1.7753978162922124
2012-11-06,2.5347186269768054
2012-11-07,2.1051797838605086
2012-11-08,2.3021789195451126
2012-11-09,1.3647157481415317
2012-11-10,3.2955440621641894
2012-11-11,1.8958978054270683
2012-11-12,1.352703137254656
2012-11-13,2.4716319472020416
2012-11-14,2.535408873273183
2012-11-15,1.098576463170894
2012-11-16,1.7108565246607326
2012-11-17,1.4514227328849294
2012-11-18,2.3188388622288163
2012-11-19,1.3470205763182679
2012-11-20,1.6373928822231467
2012-11-21,1.7575682619970872
2012-11-22,1.9529833985796807
2012-11-23,2.2011367082428204
2012-11-24,1.9937140379610416
2012-11-25,1.9534052480408588
2012-11-26,2.5614726308522866
2012-11-27,1.872343763481331
2012-11-28,2.5603965130355473
2012-11-29,2.2262146169272685
2012-11-30,2.411791040395759
2012-12-01,1.8322069524019344
2012-12-02,2.1494054464346455
2012-12-03,2.3464489516939397
2012-12-04,2.540645009572936
2012-12-05,1.1769768092990098
2012-12-06,3.36402897644646
2012-12-07,3.1391963201744972
2012-12-08,2.6150541528606435
2012-12-09,2.490547480325775
2012-12-10,2.645332060741864
2012-12-11,2.1709530116505267
2012-12-12,2.442550229975734
2012-12-13,3.358921086704882
2012-12-14,1.7058012874268758
2012-12-15,2.659855068220318
2012-12-16,2.4791014146943753
2012-12-17,2.049601924585481
2012-12-18,2.487700993130635
2012-12-19,3.240662667504617
2012-12-20,1.66152096288681
2012-12-21,1.2233516699782305
2012-12-22,2.5255639554687157
2012-12-23,2.6122258218148495
2012-12-24,2.2470140436457577
2012-12-25,2.315415216786499
2012-12-26,3.025926467226821
2012-12-27,1.2955567548254818
2012-12-28,2.2948126283967443
2012-12-29,3.0844523044875793
2012-12-30,2.4238568763984514
2012-12-31,2.598678838770107
2013-01-01,2.6004495646274193
2013-01-02,2.558486244553249
2013-01-03,2.7734893259637188
2013-01-04,2.880636513364649
2013-01-05,3.2487202192398326
2013-01-06,3.621857663568905
2013-01-07,3.2584442294435005
2013-01-08,2.760937227070492
2013-01-09,3.0155589542871453
2013-01-10,3.6939443753636625
2013-01-11,2.81702877354097
2013-01-12,2.9148530577624654
2013-01-13,2.49947440128216
2013-01-14,3.4970741854558405
2013-01-15,3.316680146673119
2013-01-16,2.7078974848052146
2013-01-17,3.3089024284804838
2013-01-18,3.6377743476084916
2013-01-19,3.0112213086724315
2013-01-20,3.321003902286536
2013-01-21,2.8565785935591186
2013-01-22,2.985598788098839
2013-01-23,2.9345541091942313
2013-01-24,3.800760866512814
2013-01-25,3.628805637886132
2013-01-26,3.58666077418971
2013-01-27,3.2418737721902033
2013-01-28,4.199320507498742
2013-01-29,3.548058627412999
2013-01-30,2.957499972704484
2013-01-31,3.232246299693534
2013-02-01,3.6363929495320213
2013-02-02,3.040906793109008
2013-02-03,4.4408045997194865
2013-02-04,3.370499779427246
2013-02-05,3.1814250123217844
2013-02-06,3.5002577445820036
2013-02-07,3.325645799406553
2013-02-08,3.3460105180363793
2013-02-09,3.920524598786973
2013-02-10,3.1945779814722077
2013-02-11,4.155760008549775
2013-02-12,3.4965454243273406
2013-02-13,4.192870810640676
2013-02-14,2.9667993669028347
2013-02-15,3.51128213597818
2013-02-16,3.0387363294176994
2013-02-17,2.8097891777765973
2013-02-18,2.5150694469542074
2013-02-19,2.995884556279578
2013-02-20,3.744180908931231
2013-02-21,4.016511675161468
2013-02-22,3.688017151194192
2013-02-23,3.2149445758707436
2013-02-24,3.5130751113099867
2013-02-25,3.7396575004933257
2013-02-26,3.4000040911355733
2013-02-27,4.092311068402047
2013-02-28,4.18918145668934
2013-03-01,3.5858700473096596
2013-03-02,3.802415971558261
2013-03-03,3.445285333161115
2013-03-04,4.402218064286851
2013-03-05,3.759244239647799
2013-03-06,5.1140386406206755
2013-03-07,3.157031656099174
2013-03-08,4.915452931799411
2013-03-09,3.888046851274731
2013-03-10,3.0889742098141286
2013-03-11,3.2882680406366154
2013-03-12,4.351677236164946
2013-03-13,3.7152117080902487
2013-03-14,4.355229602228848
2013-03-15,3.11586051762857
2013-03-16,3.842935165910305
2013-03-17,3.4493117768820163
2013-03-18,3.729212016308746
2013-03-19,3.6001262077785343
2013-03-20,4.008980260608755
2013-03-21,3.8456829018244423
2013-03-22,3.4215685759005803
2013-03-23,4.538291802211832
2013-03-24,2.9417527232129395
2013-03-25,3.929647729708279
2013-03-26,3.5831905812225826
2013-03-27,3.0494662968099586
2013-03-28,3.7758593040635176
2013-03-29,3.0341846778450647
2013-03-30,3.347191016009676
2013-03-31,3.5958744365825988
2013-04-01,4.098046731117056
2013-04-02,4.398817957425204
2013-04-03,4.4648047364419
2013-04-04,4.497734713930034
2013-04-05,3.1705869360425503
2013-04-06,3.5959872934425228
2013-04-07,4.588761897722144
2013-04-08,4.521796825657019
2013-04-09,3.431033929968808
2013-04-10,3.970067778382985
2013-04-11,3.0902585447600077
2013-04-12,3.676556603990231
2013-04-13,4.454692400588941
2013-04-14,3.7615463617482554
2013-04-15,3.1563998228246173
2013-04-16,4.630881058576051
2013-04-17,3.7865040845631595
2013-04-18,3.775591312038822
2013-04-19,3.9772357318072418
2013-04-20,4.007911605269024
2013-04-21,4.336605866069962
2013-04-22,3.461519233485655
2013-04-23,3.3704892314462356
2013-04-24,3.386975449453035
2013-04-25,4.710294588773861
2013-04-26,4.425812361362421
2013-04-27,4.276009137618198
2013-04-28,3.0230752780359813
2013-04-29,3.279773601693871
2013-04-30,3.6878804215547043
2013-05-01,3.4714029230609103
2013-05-02,2.8911125339028962
2013-05-03,4.079183959186238
2013-05-04,3.400551859506773
2013-05-05,3.518287713409178
2013-05-06,4.892214723002668
2013-05-07,3.5017843047660726
2013-05-08,3.167999434629075
2013-05-09,2.7590957501028304
2013-05-10,3.5746223016052325
2013-05-11,3.2352567014176454
2013-05-12,3.907424822351086
2013-05-13,3.261168497758251
2013-05-14,3.4646903883150872
2013-05-15,4.070824417074749
2013-05-16,4.107408574320158
2013-05-17,3.7989813455629537
2013-05-18,3.544525890216602
2013-05-19,3.0620630671354636
2013-05-20,3.559901591333166
2013-05-21,3.3770508573201297
2013-05-22,3.5022580428996277
2013-05-23,2.758079779576495
2013-05-24,2.594352809477153
2013-05-25,4.026370606292772
2013-05-26,3.776908052239416
2013-05-27,3.5451780802944395
2013-05-28,3.3295736983532964
2013-05-29,4.120082368463589
2013-05-30,2.560241904586921
2013-05-31,3.0408417225979676
2013-06-01,2.644991853303246
2013-06-02,3.510706114753193
2013-06-03,2.813076251989614
2013-06-04,4.150072343452287
2013-06-05,3.8093604345728487
2013-06-06,3.513770928609442
2013-06-07,3.86826826214271
2013-06-08,3.237710845186001
2013-06-09,4.198056316270014
2013-06-10,2.5812505209177083
2013-06-11,2.749977258904756
2013-06-12,2.9593432147339804
2013-06-13,3.8179109262558377
2013-06-14,3.37082462718818
2013-06-15,3.281174761300023
2013-06-16,3.4688074220408334
2013-06-17,1.910322558231455
2013-06-18,3.340437832075235
2013-06-19,3.023372504423115
2013-06-20,2.9118647922438634
2013-06-21,2.3382327534488563
2013-06-22,2.5946818032204737
2013-06-23,0.99479703629818
2013-06-24,2.745474272530532
2013-06-25,2.2951502976422393
2013-06-26,2.7539793035238893
2013-06-27,2.366023853356229
2013-06-28,2.610229416137703
2013-06-29,2.7008242748281033
2013-06-30,2.4972440767653277
2013-07-01,3.2499305974213466
2013-07-02,1.8387512727126305
2013-07-03,2.8590635587662936
2013-07-04,3.3267568677585904
2013-07-05,2.9096247630892673
2013-07-06,3.683502807269108
2013-07-07,3.5084388057653495
2013-07-08,2.6663831608760318
2013-07-09,3.100296644286358
2013-07-10,2.9088262861937224
2013-07-11,2.71475307851708
2013-07-12,3.473092692624732
2013-07-13,2.6140632294074715
2013-07-14,2.998181347285574
2013-07-15,2.758729571198613
2013-07-16,2.934980817840533
2013-07-17,2.8670494247930685
2013-07-18,2.0819658387611044
2013-07-19,2.656659680093168
2013-07-20,2.7496357203113853
2013-07-21,3.145262942563205
2013-07-22,2.2557189514279394
2013-07-23,3.2136165861124604
2013-07-24,2.3301080157133613
2013-07-25,2.0232991451611575
2013-07-26,3.697059496887225
2013-07-27,1.9621751795066213
2013-07-28,2.2868650019839234
2013-07-29,1.9878438213059275
2013-07-30,3.3919872444807186
2013-07-31,3.473094288417724
2013-08-01,3.1535738919620937
2013-08-02,2.723603809317894
2013-08-03,2.383580121690843
2013-08-04,2.345260181989495
2013-08-05,2.908002978832399
2013-08-06,2.106282268433751
2013-08-07,2.265376912386129
2013-08-08,2.284130445496651
2013-08-09,1.6873021409036018
2013-08-10,2.6912571078580187
2013-08-11,1.9025286334484415
2013-08-12,2.3516448690249696
2013-08-13,2.000764176461073
2013-08-14,1.852927533911776
2013-08-15,1.8328690563545487
2013-08-16,1.359111896529692
2013-08-17,1.8986076798154414
2013-08-18,1.4939645187979242
2013-08-19,1.8847497610319874
2013-08-20,1.4134418398951003
2013-08-21,2.0557509631622533
2013-08-22,2.5147809660981455
2013-08-23,3.0382403354311873
2013-08-24,2.512195871178566
2013-08-25,1.6983159745905014
2013-08-26,1.9946774990090872
2013-08-27,1.388805536000886
