,NaS
2010-05-31,2.812016403534864
2010-06-01,2.818480646671087
2010-06-02,2.82256617375353
2010-06-03,2.8234718233381253
2010-06-04,2.8205260611558582
2010-06-05,2.8132157335589745
2010-06-06,2.8012080867242775
2010-06-07,2.7843651150899977
2010-06-08,2.7627496287361177
2010-06-09,2.7366227816065445
2010-06-10,2.7064331656376344
2010-06-11,2.6727979345548802
2010-06-12,2.636476760073335
2010-06-13,2.5983397280715446
2010-06-14,2.5593305400382307
2010-06-15,2.520426584755025
2010-06-16,2.4825975782856533
2010-06-17,2.4467645312306967
2010-06-18,2.4137607882888217
2010-06-19,2.384296797030227
2010-06-20,2.35893010418665
2010-06-21,2.338041855438623
2010-06-22,2.3218207980892958
2010-06-23,2.310255466920341
2010-06-24,2.3031348854984475
2010-06-25,2.3000577530428123
2010-06-26,2.300449726077298
2010-06-27,2.303588059823325
2010-06-28,2.308632561283839
2010-06-29,2.3146615375348776
2010-06-30,2.320711210297995
2010-07-01,2.3258169204472847
2010-07-02,2.329054369979768
2010-07-03,2.3295791473846053
2010-07-04,2.326662855352756
2010-07-05,2.319724304269758
2010-07-06,2.308354444783697
2010-07-07,2.2923339790151553
2010-07-08,2.271642901349296
2010-07-09,2.246461562981475
2010-07-10,2.217163214878437
2010-07-11,2.1842983462360723
2010-07-12,2.1485714844484436
2010-07-13,2.1108114432110083
2010-07-14,2.0719362840290145
2010-07-15,2.0329144812385014
2010-07-16,1.9947239421100753
2010-07-17,1.958310624828523
2010-07-18,1.9245485142434913
2010-07-19,1.8942026575415911
2010-07-20,1.8678968318534226
2010-07-21,1.8460872188157762
2010-07-22,1.829043205636535
2010-07-23,1.81683612912337
2010-07-24,1.8093364413280346
2010-07-25,1.8062194172903945
2010-07-26,1.8069791620762274
2010-07-27,1.8109503213379325
2010-07-28,1.817336572001027
2010-07-29,1.8252446813241108
2010-07-30,1.8337226857603623
2010-07-31,1.8418005658362409
2010-08-01,1.8485316871088597
2010-08-02,1.8530332446833258
2010-08-03,1.8545239911499385
2010-08-04,1.8523576433364735
2010-08-05,1.8460505470494024
2010-08-06,1.8353024231831934
2010-08-07,1.8200093128235246
2010-08-08,1.8002681707440351
2010-08-09,1.77637291188627
2010-08-10,1.748802078913839
2010-08-11,1.7181986552837327
2010-08-12,1.6853428823263537
2010-08-13,1.6511192363617098
2010-08-14,1.6164789702515812
2010-08-15,1.5823998124299177
2010-08-16,1.5498445373460208
2010-08-17,1.5197201692537101
2010-08-18,1.492839554344843
2010-08-19,1.4698869355015676
2010-08-20,1.45138899371335
2010-08-21,1.4376925877111029
2010-08-22,1.4289501384991765
2010-08-23,1.4251132803339002
2010-08-24,1.425935048129656
2010-08-25,1.430980508224609
2010-08-26,1.439645380347025
2010-08-27,1.451181858762362
2010-08-28,1.4647305344043247
2010-08-29,1.4793570603224993
2010-08-30,1.4940920010487742
2010-08-31,1.5079721710756753
2010-09-01,1.5200817043090675
2010-09-02,1.5295911078003348
2010-09-03,1.5357926387918517
2010-09-04,1.5381305004778514
2010-09-05,1.5362245722416195
2010-09-06,1.5298866651062553
2010-09-07,1.5191286110362814
2010-09-08,1.504161842030698
2010-09-09,1.4853884768840364
2010-09-10,1.4633842946677502
2010-09-11,1.4388743190389257
2010-09-12,1.4127020517424644
2010-09-13,1.3857936637703532
2010-09-14,1.359118667091175
2010-09-15,1.3336487395436587
2010-09-16,1.3103164540340602
2010-09-17,1.289975667248381
2010-09-18,1.2733652525128014
2010-09-19,1.2610777192120157
2010-09-20,1.253534053353424
2010-09-21,1.2509658492836773
2010-09-22,1.2534054924762512
2010-09-23,1.2606848109016373
2010-09-24,1.272442252328225
2010-09-25,1.2881382822993452
2010-09-26,1.3070783479118355
2010-09-27,1.3284424307526574
2010-09-28,1.351319932117637
2010-09-29,1.3747484068581182
2010-09-30,1.3977544985221952
2010-10-01,1.4193953348383006
2010-10-02,1.438798623011845
2010-10-03,1.4551997396032261
2010-10-04,1.4679742375751987
2010-10-05,1.4766643880046828
2010-10-06,1.4809986276575637
2010-10-07,1.480903085336624
2010-10-08,1.4765046967994513
2010-10-09,1.4681257757783548
2010-10-10,1.4562702720032448
2010-10-11,1.441602300676959
2010-10-12,1.4249178565452252
2010-10-13,1.4071109155601174
2010-10-14,1.389135365829895
2010-10-15,1.3719643869277236
2010-10-16,1.356549005152586
2010-10-17,1.343777587383382
2010-10-18,1.334437996250327
2010-10-19,1.3291840161640136
2010-10-20,1.3285074781065762
2010-10-21,1.3327172687244342
2010-10-22,1.341926116477425
2010-10-23,1.3560457168457738
2010-10-24,1.3747904039411698
2010-10-25,1.397689212395195
2010-10-26,1.424105816564715
2010-10-27,1.4532654990765352
2010-10-28,1.4842880017803446
2010-10-29,1.5162248620039402
2010-10-30,1.5480996462480547
2010-10-31,1.5789493702323696
2010-11-01,1.6078653437504182
2010-11-02,1.6340317032543212
2010-11-03,1.6567599934315522
2010-11-04,1.6755183270705278
2010-11-05,1.6899538830960403
2010-11-06,1.6999077859805198
2010-11-07,1.7054217337544184
2010-11-08,1.7067360927678965
2010-11-09,1.7042795402717847
2010-11-10,1.6986506953535434
2010-11-11,1.6905925194964913
2010-11-12,1.6809605755353
2010-11-13,1.6706864949813385
2010-11-14,1.6607382074777393
2010-11-15,1.6520786238499408
2010-11-16,1.64562452998614
2010-11-17,1.6422074398161262
2010-11-18,1.6425380723386633
2010-11-19,1.6471759635188772
2010-11-20,1.6565055054947373
2010-11-21,1.6707194321818273
2010-11-22,1.689810453674922
2010-11-23,1.7135713952811182
2010-11-24,1.7416038353221592
2010-11-25,1.7733348743959145
2010-11-26,1.808041322960479
2010-11-27,1.8448802786074656
2010-11-28,1.8829247926416601
2010-11-29,1.9212031091382271
2010-11-30,1.9587398077147808
2010-12-01,1.9945971002910694
2010-12-02,2.027914525561069
2010-12-03,2.0579453530473795
2010-12-04,2.08408814854772
2010-12-05,2.105912158568099
2010-12-06,2.1231754342124867
2010-12-07,2.135834923787121
2010-12-08,2.144048104944451
2010-12-09,2.14816608701122
2010-12-10,2.1487184769148624
2010-12-11,2.1463906524124177
2010-12-12,2.141994409240553
2010-12-13,2.136433230609531
2010-12-14,2.130663656173028
2010-12-15,2.1256543934938095
2010-12-16,2.122344911035925
2010-12-17,2.121605273764675
2010-12-18,2.1241989295887085
2010-12-19,2.130750029380684
2010-12-20,2.1417166705023853
2010-12-21,2.157371201836922
2010-12-22,2.1777884280079296
2010-12-23,2.2028422145178417
2010-12-24,2.2322106382501765
2010-12-25,2.2653894643509913
2010-12-26,2.301713376387963
2010-12-27,2.3403840569421774
2010-12-28,2.380503924443242
2010-12-29,2.4211140914999336
2010-12-30,2.461234930441464
2010-12-31,2.4999075209006443
2011-01-01,2.5362342167574927
2011-01-02,2.56941660721519
2011-01-03,2.5987892576061333
2011-01-04,2.62384779501223
2011-01-05,2.644270144295401
2011-01-06,2.6599300114441586
2011-01-07,2.6709020408595947
2011-01-08,2.677458427307431
2011-01-09,2.6800571266913398
2011-01-10,2.679322167100706
2011-01-11,2.676016897557162
2011-01-12,2.6710113122402617
2011-01-13,2.6652448399393234
2011-01-14,2.659686181340174
2011-01-15,2.6552919023089636
2011-01-16,2.6529655442422935
2011-01-17,2.6535189905615293
2011-01-18,2.6576377324766582
2011-01-19,2.6658515113102896
2011-01-20,2.6785115860098445
2011-01-21,2.6957755927095515
2011-01-22,2.7176006403173596
2011-01-23,2.7437449358274
2011-01-24,2.7737778702931535
2011-01-25,2.8070981365684426
2011-01-26,2.8429591083355876
2011-01-27,2.8805004011208255
2011-01-28,2.9187842730796216
2011-01-29,2.9568353175010262
2011-01-30,2.9936817589844478
2011-01-31,3.028396597038413
2011-02-01,3.060136847339406
2011-02-02,3.0881792117934133
2011-02-03,3.111950660424426
2011-02-04,3.131052624510103
2011-02-05,3.1452777720952287
2011-02-06,3.154618652480555
2011-02-07,3.159267842092704
2011-02-08,3.159609585581774
2011-02-09,3.156203287696877
2011-02-10,3.1497595580712257
2011-02-11,3.1411098277688643
2011-02-12,3.13117082983426
2011-02-13,3.120905454516617
2011-02-14,3.1112816440232645
2011-02-15,3.1032310750338765
2011-02-16,3.0976093862323153
2011-02-17,3.0951596424040337
2011-02-18,3.096480588995997
2011-02-19,3.1020010472996296
2011-02-20,3.1119615392585787
2011-02-21,3.126403923430055
2011-02-22,3.145169482917043
2011-02-23,3.167905546629884
2011-02-24,3.1940803623163303
2011-02-25,3.223005588854791
2011-02-26,3.2538654512610523
2011-02-27,3.2857513184958758
2011-02-28,3.3177002335310726
2011-03-01,3.348735757042679
2011-03-02,3.3779093877022204
2011-03-03,3.4043407975130258
2011-03-04,3.4272551710333383
2011-03-05,3.446016060497456
2011-03-06,3.460152359551572
2011-03-07,3.46937824845253
2011-03-08,3.473605262496908
2011-03-09,3.472945970441966
2011-03-10,3.4677091065019505
2011-03-11,3.458386362977329
2011-03-12,3.445631405242865
2011-03-13,3.4302320015984855
2011-03-14,3.4130764533074505
2011-03-15,3.395115752555479
2011-03-16,3.3773230777528487
2011-03-17,3.3606523488420232
2011-03-18,3.345997605249459
2011-03-19,3.3341549341331995
2011-03-20,3.325788568113151
2011-03-21,3.3214025943444607
2011-03-22,3.321319478145372
2011-03-23,3.32566631457029
2011-03-24,3.334369392651991
2011-03-25,3.347157303502126
2011-03-26,3.363572460091952
2011-03-27,3.3829905387895476
2011-03-28,3.404647015820331
2011-03-29,3.4276696700727887
2011-03-30,3.451115669924877
2011-03-31,3.4740116668089733
2011-04-01,3.495395190357157
2011-04-02,3.514355584612147
2011-04-03,3.530072744305923
2011-04-04,3.5418520037694448
2011-04-05,3.5491536946622295
2011-04-06,3.5516161154420023
2011-04-07,3.5490709356889316
2011-04-08,3.5415503801398636
2011-04-09,3.5292858868916728
2011-04-10,3.5126982968311418
2011-04-11,3.492379991520564
2011-04-12,3.4690697391952185
2011-04-13,3.4436213186483573
2011-04-14,3.4169672554015493
2011-04-15,3.390079212429159
2011-04-16,3.363926719985263
2011-04-17,3.3394359997165584
2011-04-18,3.317450634234808
2011-04-19,3.2986957548341085
2011-04-20,3.2837472704124933
2011-04-21,3.273007446256492
2011-04-22,3.2666878712895118
2011-04-23,3.264800538156265
2011-04-24,3.267157415479459
2011-04-25,3.27337853045611
2011-04-26,3.282908218019206
2011-04-27,3.2950388454694415
2011-04-28,3.308941003552804
2011-04-29,3.3236988799438993
2011-04-30,3.3383493106888578
2011-05-01,3.351922848738783
2011-05-02,3.363485102918117
2011-05-03,3.372176589169476
2011-05-04,3.377249399188118
2011-05-05,3.3780991269128364
2011-05-06,3.3742906950203873
2011-05-07,3.365576982999307
2011-05-08,3.351909464523466
2011-05-09,3.3334404016853387
2011-05-10,3.31051650273064
2011-05-11,3.2836643129882637
2011-05-12,3.2535679602716043
2011-05-13,3.2210402011873023
2011-05-14,3.1869879996953716
2011-05-15,3.152374101804824
2011-05-16,3.118176240570379
2011-05-17,3.085345706336961
2011-05-18,3.0547670441740657
2011-05-19,3.0272205925019984
2011-05-20,3.00334945607704
2011-05-21,2.9836323179106548
2011-05-22,2.968363246370122
2011-05-23,2.9576393562057426
2011-05-24,2.9513568482252706
2011-05-25,2.9492155959959976
2011-05-26,2.9507320844532314
2011-05-27,2.95526015009085
2011-05-28,2.9620186406115367
2011-05-29,2.970124817632435
2011-05-30,2.978632081792139
2011-05-31,2.9865704157745023
2011-06-01,2.9929878251728272
2011-06-02,2.9969910146796512
2011-06-03,2.9977835696078157
2011-06-04,2.994700018845372
2011-06-05,2.987234330506697
2011-06-06,2.975061628316568
2011-06-07,2.9580522050820437
2011-06-08,2.936277237208137
2011-06-09,2.910005957162658
2011-06-10,2.8796944040851478
2011-06-11,2.845966230911028
2011-06-12,2.809586384214828
2011-06-13,2.7714287760953664
2011-06-14,2.7324393229410875
2011-06-15,2.6935959229575266
2011-06-16,2.6558670745316966
2011-06-17,2.6201708953124174
2011-06-18,2.5873362848427606
2011-06-19,2.5580678824169762
2011-06-20,2.532916310424068
2011-06-21,2.512254968651681
2011-06-22,2.496264366414225
2011-06-23,2.4849246587888794
2011-06-24,2.4780167043267913
2011-06-25,2.475131599191965
2011-06-26,2.475688282182231
2011-06-27,2.4789584618358025
2011-06-28,2.484097805422234
2011-06-29,2.4901820633016096
2011-06-30,2.4962465922367456
2011-07-01,2.5013275966880077
2011-07-02,2.504503334054464
2011-07-03,2.504933531359185
2011-07-04,2.5018953369425545
2011-07-05,2.494814278091992
2011-07-06,2.483288907931538
2011-07-07,2.467108093287768
2011-07-08,2.446260208223659
2011-07-09,2.42093384218087
2011-07-10,2.3915099925499064
2011-07-11,2.3585460736512087
2011-07-12,2.3227524221543017
2011-07-13,2.2849622980851114
2011-07-14,2.2460966572011962
2011-07-15,2.2071251928861084
2011-07-16,2.169025304369499
2011-07-17,2.132740736272904
2011-07-18,2.0991416484589034
2011-07-19,2.06898781433223
2011-07-20,2.042896512689895
2011-07-21,2.0213164786034583
2011-07-22,2.0045090211293
2011-07-23,1.992537110841428
2011-07-24,1.9852629012291378
2011-07-25,1.9823537893141696
2011-07-26,1.9832967576735037
2011-07-27,1.9874203878504713
2011-07-28,1.9939236088767844
2011-07-29,2.001909958187716
2011-07-30,2.010425897773681
2011-07-31,2.01850155594503
2011-08-01,2.025192161926828
2011-08-02,2.029618411035719
2011-08-03,2.0310040436728363
2011-08-04,2.0287090398628758
2011-08-05,2.0222570175381955
2011-08-06,2.011355669279603
2011-08-07,1.9959093682969917
2011-08-08,1.9760234074720353
2011-08-09,1.9519996911275692
2011-08-10,1.9243240627001255
2011-08-11,1.8936458072140294
2011-08-12,1.8607502002575027
2011-08-13,1.826525270891424
2011-08-14,1.7919241919999223
2011-08-15,1.7579248975562671
2011-08-16,1.725488644215501
2011-08-17,1.6955192795439553
2011-08-18,1.6688249491429716
2011-08-19,1.6460838712006
2011-08-20,1.627815634019719
2011-08-21,1.614359237182514
2011-08-22,1.6058588102087565
2011-08-23,1.6022576160456752
2011-08-24,1.603300594378776
2011-08-25,1.6085453365591649
2011-08-26,1.6173810253512952
2011-08-27,1.6290545339663014
2011-08-28,1.6427025743658512
2011-08-29,1.6573885275499278
2011-08-30,1.672142389420661
2011-08-31,1.6860021333107973
2011-09-01,1.6980547300169635
2011-09-02,1.7074750807444012
2011-09-03,1.713561207134083
2011-09-04,1.7157642017282628
2011-09-05,1.7137116650676014
2011-09-06,1.7072236326242982
2011-09-07,1.6963203141802723
2011-09-08,1.6812213164730478
2011-09-09,1.6623363821454862
2011-09-10,1.640248038844002
2011-09-11,1.6156868963681674
2011-09-12,1.5895006424505382
2011-09-13,1.5626180557407294
2011-09-14,1.536009566484432
2011-09-15,1.5106460422143577
2011-09-16,1.4874575512601134
2011-09-17,1.4672938578286792
2011-09-18,1.450888328765227
2011-09-19,1.4388267870082252
2011-09-20,1.4315226363730404
2011-09-21,1.429199315583169
2011-09-22,1.4318808277597674
2011-09-23,1.4393907481361405
2011-09-24,1.451359752190093
2011-09-25,1.4672413440190257
2011-09-26,1.486335116031452
2011-09-27,1.5078165507265937
2011-09-28,1.5307720971028207
2011-09-29,1.5542380299097198
2011-09-30,1.577241439077096
2011-10-01,1.5988416060597084
2011-10-02,1.6181700073826808
2011-10-03,1.6344672440578432
2011-10-04,1.647115326283657
2011-10-05,1.655663940379934
2011-10-06,1.6598495808423075
2011-10-07,1.65960673384532
2011-10-08,1.6550706365722614
2011-10-09,1.646571495026707
2011-10-10,1.6346204062485052
2011-10-11,1.6198875836655844
2011-10-12,1.603173811657852
2011-10-13,1.5853763433689545
2011-10-14,1.5674506921283426
2011-10-15,1.5503699414903254
2011-10-16,1.535083304429587
2011-10-17,1.5224756941666666
2011-10-18,1.5133300260740559
2011-10-19,1.508293853962948
2011-10-20,1.5078517597126617
2011-10-21,1.51230467051911
2011-10-22,1.5217569834112346
2011-10-23,1.5361120446464054
2011-10-24,1.555076176267737
2011-10-25,1.5781710786006358
2011-10-26,1.6047540812426162
2011-10-27,1.6340453813085813
2011-10-28,1.6651611105303552
2011-10-29,1.6971508249119578
2011-10-30,1.7290378225539857
2011-10-31,1.7598605749806084
2011-11-01,1.788713509947216
2011-11-02,1.8147854112886794
2011-11-03,1.8373938027154189
2011-11-04,1.8560138532657169
2011-11-05,1.870300575115607
2011-11-06,1.8801033697205272
2011-11-07,1.8854723036859877
2011-11-08,1.8866558474958097
2011-11-09,1.8840901733077995
2011-11-10,1.8783804670163162
2011-11-11,1.8702750494113396
2011-11-12,1.8606334070899793
2011-11-13,1.850389492792734
2011-11-14,1.8405118560260285
2011-11-15,1.8319622996405067
2011-11-16,1.825654820725099
2011-11-17,1.8224165820861526
2011-11-18,1.822952574221809
2011-11-19,1.8278154707476306
2011-11-20,1.8373819593553045
2011-11-21,1.8518365549856552
2011-11-22,1.8711635836832057
2011-11-23,1.895147678104919
2011-11-24,1.9233827636601537
2011-11-25,1.9552891531570877
2011-11-26,1.990138022980739
2011-11-27,2.0270822298954556
2011-11-28,2.0651921579016466
2011-11-29,2.103495070651627
2011-11-30,2.1410162958400156
2011-12-01,2.1768204900718544
2011-12-02,2.2100512292896894
2011-12-03,2.2399672410541793
2011-12-04,2.2659737377938973
2011-12-05,2.287647518493711
2011-12-06,2.3047547713170085
2011-12-07,2.317260820082893
2011-12-08,2.3253314001442593
2011-12-09,2.329325409462994
2011-12-10,2.3297794432349272
2011-12-11,2.3273847698591767
2011-12-12,2.3229577275125615
2011-12-13,2.3174048004088097
2011-12-14,2.311683860092723
2011-12-15,2.3067632202192683
2011-12-16,2.303580246259175
2011-12-17,2.303001280501415
2011-12-18,2.3057845867847173
2011-12-19,2.312547890962565
2011-12-20,2.32374189765232
2011-12-21,2.3396309096507752
2011-12-22,2.360281374325771
2011-12-23,2.3855588441632816
2011-12-24,2.4151334807998457
2011-12-25,2.448493868519698
2011-12-26,2.484968549799139
2011-12-27,2.5237543670655183
2011-12-28,2.5639504053738347
2011-12-29,2.6045960924988614
2011-12-30,2.6447118361290682
2011-12-31,2.6833404699461396
2012-01-01,2.719587745972512
2012-01-02,2.7526601511313853
2012-01-03,2.781898439763303
2012-01-04,2.806805456041672
2012-01-05,2.827067063077376
2012-01-06,2.842565288671596
2012-01-07,2.853383128697767
2012-01-08,2.8598008038910807
2012-01-09,2.862283629305176
2012-01-10,2.8614620124054664
2012-01-11,2.8581044305331345
2012-01-12,2.853084537057738
2012-01-13,2.8473437952398832
2012-01-14,2.8418512290298787
2012-01-15,2.8375620026428297
2012-01-16,2.835376590562438
2012-01-17,2.836102274514308
2012-01-18,2.8404186049848343
2012-01-19,2.84884829625103
2012-01-20,2.8617347928017143
2012-01-21,2.8792274612993616
2012-01-22,2.9012750379207897
2012-01-23,2.927627609817425
2012-01-24,2.9578470464835656
2012-01-25,2.991325437450069
2012-01-26,3.0273107522155986
2012-01-27,3.0649386311686064
2012-01-28,3.1032689555050834
2012-01-29,3.141325640897841
2012-01-30,3.1781379625683983
2012-01-31,3.2127816542819936
2012-02-01,3.2444180334006734
2012-02-02,3.2723294880796963
2012-02-03,3.295949817407948
2012-02-04,3.314888134194534
2012-02-05,3.328945313880329
2012-02-06,3.338122290062309
2012-02-07,3.3426198438775
2012-02-08,3.3428298962545586
2012-02-09,3.339318673419172
2012-02-10,3.3328024616654592
2012-02-11,3.3241169825794294
2012-02-12,3.314181691219023
2012-02-13,3.3039605156787943
2012-02-14,3.2944207078124514
2012-02-15,3.2864915552173977
2012-02-16,3.2810247104850747
2012-02-17,3.2787578249385123
2012-02-18,3.2802830335397317
2012-02-19,3.286021631330485
2012-02-20,3.296206018446756
2012-02-21,3.3108696816171417
2012-02-22,3.3298456382671433
2012-02-23,3.3527734094397847
2012-02-24,3.379114225015889
2012-02-25,3.408173814600724
2012-02-26,3.4391318148282757
2012-02-27,3.47107654244046
2012-02-28,3.5030436542938093
2012-02-29,3.5340570501363158
2012-03-01,3.5631702786122297
2012-03-02,3.589506685549296
2012-03-03,3.6122965970726777
2012-03-04,3.6309099561956644
2012-03-05,3.644883024897848
2012-03-06,3.6539380160925226
2012-03-07,3.6579948205721133
2012-03-08,3.6571743302163684
2012-03-09,3.6517932161537057
2012-03-10,3.6423503839817593
2012-03-11,3.629505682122701
2012-03-12,3.614051768858374
2012-03-13,3.596880334546844
2012-03-14,3.5789441155928285
2012-03-15,3.5612163157175707
2012-03-16,3.544649160339195
2012-03-17,3.530133346741837
2012-03-18,3.5184601146133416
2012-03-19,3.510287550087192
2012-03-20,3.506112556374652
2012-03-21,3.506249683074272
2012-03-22,3.510817714549237
2012-03-23,3.519734587772159
2012-03-24,3.5327208557879097
2012-03-25,3.5493115495030154
2012-03-26,3.568875933332372
2012-03-27,3.5906443145109934
2012-03-28,3.6137407658888137
2012-03-29,3.637220370527347
2012-03-30,3.6601094041066657
2012-03-31,3.6814467462058023
2012-04-01,3.7003247592555466
2012-04-02,3.7159278966010216
2012-04-03,3.7275673976901365
2012-04-04,3.7347105948157022
2012-04-05,3.737003585005557
2012-04-06,3.7342863028312516
2012-04-07,3.726599353089725
2012-04-08,3.7141823127599727
2012-04-09,3.697463574443067
2012-04-10,3.677042163229378
2012-04-11,3.6536623003020057
2012-04-12,3.6281817950618764
2012-04-13,3.6015356100291616
2012-04-14,3.5746961480736763
2012-04-15,3.54863195092376
2012-04-16,3.524266565469786
2012-04-17,3.5024393272406824
2012-04-18,3.4838697288948812
2012-04-19,3.4691268890969003
2012-04-20,3.4586054202327707
2012-04-21,3.452508721277314
2012-04-22,3.450840406336792
2012-04-23,3.4534042333835453
2012-04-24,3.4598125361889522
2012-04-25,3.4695028008233906
2012-04-26,3.4817616817062578
2012-04-27,3.4957554357880287
2012-04-28,3.5105654804849156
2012-04-29,3.525227563075476
2012-04-30,3.538772875673486
2012-05-01,3.550269367146322
2012-05-02,3.5588614949709534
2012-05-03,3.5638067263674107
2012-05-04,3.564507236300477
2012-05-05,3.560535454213906
2012-05-06,3.5516523729713194
2012-05-07,3.537817841296455
2012-05-08,3.519192401942704
2012-05-09,3.496130597376679
2012-05-10,3.46916602764227
2012-05-11,3.4389887958464866
2012-05-12,3.406416300458085
2012-05-13,3.37235861656605
2012-05-14,3.337779938373291
2012-05-15,3.303657722713032
2012-05-16,3.270941271150001
2012-05-17,3.2405115121036463
2012-05-18,3.213143693393882
2012-05-19,3.1894745718301865
2012-05-20,3.169975495206998
2012-05-21,3.1549325214667236
2012-05-22,3.144434420503437
2012-05-23,3.1383690688349892
2012-05-24,3.1364283904259374
2012-05-25,3.138121633479497
2012-05-26,3.142796418491321
2012-05-27,3.1496666623495413
2012-05-28,3.1578461908297193
2012-05-29,3.166386609908402
2012-05-30,3.174317825192757
2012-05-31,3.1806894861402526
2012-06-01,3.1846115924106586
2012-06-02,3.185292535326641
2012-06-03,3.182072956501774
2012-06-04,3.17445398358854
2012-06-05,3.162118642236296
2012-06-06,3.1449455335614993
2012-06-07,3.1230141953757413
2012-06-08,3.0966019191025675
2012-06-09,3.0661721576985723
2012-06-10,3.0323550175251364
2012-06-11,2.9959206637814146
2012-06-12,2.957746770492284
2012-06-13,2.9187813993266087
2012-06-14,2.880002885930262
2012-06-15,2.842378439727083
2012-06-16,2.8068232178562766
2012-06-17,2.7741616137494804
2012-06-18,2.7450924066631925
2012-06-19,2.7201592542772515
2012-06-20,2.699727783232204
2012-06-21,2.6839702518705035
2012-06-22,2.6728584374048747
2012-06-23,2.6661650499557323
2012-06-24,2.663473613256093
2012-06-25,2.6641963917387472
2012-06-26,2.667599601512292
2012-06-27,2.6728348329516227
2012-06-28,2.6789753484519903
2012-06-29,2.6850557115572085
2012-06-30,2.6901130619908233
2012-07-01,2.693228281119665
2012-07-02,2.6935652970391124
2012-07-03,2.6904068575900517
2012-07-04,2.683185249835362
2012-07-05,2.67150665944758
2012-07-06,2.6551681339515536
2012-07-07,2.634166428320009
2012-07-08,2.6086983566599407
2012-07-09,2.5791526349692515
2012-07-10,2.5460935618240432
2012-07-11,2.5102372309859624
2012-07-12,2.472421287532811
2012-07-13,2.433569513706665
2012-07-14,2.394652750563555
2012-07-15,2.35664781734558
2012-07-16,2.320496175652261
2012-07-17,2.2870640963424322
2012-07-18,2.25710602318673
2012-07-19,2.2312326913360385
2012-07-20,2.2098853564509087
2012-07-21,2.193317230454051
2012-07-22,2.1815829133743354
2012-07-23,2.1745362706812346
2012-07-24,2.1718368463265043
2012-07-25,2.172964538690975
2012-07-26,2.177241915217248
2012-07-27,2.1838632166404626
2012-07-28,2.1919288172239195
2012-07-29,2.2004836753659833
2012-07-30,2.2085581392368194
2012-07-31,2.2152093719450576
2012-08-01,2.2195616343879183
2012-08-02,2.2208437125196285
2012-08-03,2.218421897221438
2012-08-04,2.2118271141015686
2012-08-05,2.200775049355487
2012-08-06,2.185178415691263
2012-08-07,2.165150836604528
2012-08-08,2.141002183755883
2012-08-09,2.1132255656993264
2012-08-10,2.082476521275312
2012-08-11,2.0495453025139128
2012-08-12,2.0153234257947243
2012-08-13,1.9807659137782538
2012-08-14,1.9468508338947865
2012-08-15,1.9145378541520024
2012-08-16,1.884727578818114
2012-08-17,1.858223393368642
2012-08-18,1.8356974413695206
2012-08-19,1.817662180239524
2012-08-20,1.804448725569822
2012-08-21,1.7961929049647058
2012-08-22,1.7928296144865061
2012-08-23,1.7940957176829715
2012-08-24,1.7995413638640463
2012-08-25,1.808549244229975
2012-08-26,1.8203609668598533
2012-08-27,1.834109428810002
2012-08-28,1.8488558085170934
2012-08-29,1.8636296052039487
2012-08-30,1.877470022398352
2012-08-31,1.8894669355119402
2012-09-01,1.8987997011171913
2012-09-02,1.904772157352884
2012-09-03,1.9068423268783903
2012-09-04,1.9046455590968856
2012-09-05,1.8980101273924859
2012-09-06,1.8869646180124044
2012-09-07,1.8717367963231109
2012-09-08,1.852743998633923
2012-09-09,1.8305754581955278
2012-09-10,1.805967317017995
2012-09-11,1.7797713862220161
2012-09-12,1.7529189835099317
2012-09-13,1.7263813857120294
2012-09-14,1.7011285783239973
2012-09-15,1.6780880563797356
2012-09-16,1.6581054288228854
2012-09-17,1.6419085018381134
2012-09-18,1.630076368647102
2012-09-19,1.623014820351981
2012-09-20,1.6209391235791615
2012-09-21,1.6238648973715104
2012-09-22,1.6316074773204858
2012-09-23,1.6437897939730635
2012-09-24,1.659858430441195
2012-09-25,1.6791071762856546
2012-09-26,1.700707075933616
2012-09-27,1.7237416936820975
2012-09-28,1.7472460954804507
2012-09-29,1.7702478896147824
2012-09-30,1.7918085808527096
2012-10-01,1.8110634792781872
2012-10-02,1.8272584665140343
2012-10-03,1.839782055686074
2012-10-04,1.8481913816374744
2012-10-05,1.8522310160474826
2012-10-06,1.851843807262406
2012-10-07,1.8471732838331727
2012-10-08,1.8385575195463262
2012-10-09,1.826514720874588
2012-10-10,1.8117211498161117
2012-10-11,1.7949823210640774
2012-10-12,1.7771986984896857
2012-10-13,1.759327349863216
2012-10-14,1.7423411906336297
2012-10-15,1.727187550124606
2012-10-16,1.7147478223222816
2012-10-17,1.7057999173051126
2012-10-18,1.7009851102565647
2012-10-19,1.7007806979754498
2012-10-20,1.7054796258102711
2012-10-21,1.7151779514955576
2012-10-22,1.7297706790701894
2012-10-23,1.7489561400829887
2012-10-24,1.772248735780045
2012-10-25,1.7989994983807958
2012-10-26,1.8284235970087463
2012-10-27,1.8596336184915412
2012-10-28,1.8916772076426915
2012-10-29,1.9235774662328167
2012-10-30,1.9543743925326966
2012-10-31,1.9831655990564943
2012-11-01,2.00914457683284
2012-11-02,2.031634878876336
2012-11-03,2.0501187690885923
2012-11-04,2.0642591182000833
2012-11-05,2.073913615566287
2012-11-06,2.0791406924343607
2012-11-07,2.0801969048053155
2012-11-08,2.0775258872362743
2012-11-09,2.071739347412113
2012-11-10,2.0635909098191103
